stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:44:41251:0:0","Linz/Donau Simonystraße","48.2558847129882","14.3223705827288",""
"at:44:41251:0:1","Linz/Donau Simonystraße","48.2559026560702","14.3224604142573",""
"at:44:41251:0:2","Linz/Donau Simonystraße","48.255029418772","14.3227478751482",""
"at:44:41251:0:3","Linz/Donau Simonystraße","48.2552686633507","14.3221100712964",""
"at:44:41253:0:0","Linz/Donau Sophiengutstraße","48.2876879060433","14.2873901855604",""
"at:44:41253:0:1","Linz/Donau Sophiengutstraße","48.2889849652112","14.2877674779798",""
"at:44:41254:0:0","Linz/Donau Spallerhof","48.2764493323881","14.3010266115752",""
"at:44:41254:0:1","Linz/Donau Spallerhof","48.2763237811647","14.3010984767979",""
"at:44:41255:0:0","Linz/Donau Sportanlage Auwiesen","48.2468764907563","14.3043952938911",""
"at:44:41255:0:1","Linz/Donau Sportanlage Auwiesen","48.2468824728381","14.3042246139871",""
"at:44:41256:0:0","Linz/Donau St. Magdalena","48.3341044937003","14.3010445778809",""
"at:44:41256:0:1","Linz/Donau St. Magdalena","48.33403880306","14.3002450772779",""
"at:44:41256:0:2","Linz/Donau St. Magdalena","48.3336327135864","14.3011613588678",""
"at:44:41256:0:3","Linz/Donau St. Magdalena","48.3336207697294","14.3008918642826",""
"at:44:41257:0:0","Linz/Donau St. Margarethen","48.3074151853243","14.2566857691449",""
"at:44:41257:0:1","Linz/Donau St. Margarethen","48.3070447341122","14.2576379833462",""
"at:44:41257:0:2","Linz/Donau St. Margarethen","48.3073793353245","14.2569462805773",""
"at:44:41258:0:0","Linz/Donau Stadion","48.2909394575865","14.2756042890311",""
"at:44:41258:0:1","Linz/Donau Stadion","48.2907183108263","14.2763768401755",""
"at:44:41258:0:2","Linz/Donau Stadion","48.2906884260556","14.2759636151448",""
"at:44:41258:0:3","Linz/Donau Stadion","48.2910769267115","14.2750293672492",""
"at:44:41259:0:0","Linz/Donau Stadlerstraße","48.2696093306252","14.292142273414",""
"at:44:41259:0:1","Linz/Donau Stadlerstraße","48.2698365481829","14.2927351615016",""
"at:44:41260:0:0","Linz/Donau Steg","48.3271109513834","14.3042515634456",""
"at:44:41260:0:1","Linz/Donau Steg","48.3276126550115","14.3036137595938",""
"at:44:41260:0:2","Linz/Donau Steg","48.3269496884548","14.3031107030346",""
"at:44:41261:0:0","Linz/Donau Stieglbauernstraße","48.2966889371961","14.3129742048557",""
"at:44:41262:0:0","Linz/Donau Parkbad","48.3113764551638","14.2970201254075",""
"at:44:41262:0:2","Linz/Donau Parkbad","48.3110837021541","14.295564854647",""
"at:44:41263:0:0","Linz/Donau Taubenmarkt","48.3038718885964","14.2882795176918",""
"at:44:41263:0:1","Linz/Donau Taubenmarkt","48.3039137164681","14.288324433456",""
"at:44:41263:0:2","Linz/Donau Taubenmarkt","48.3042722396763","14.2881178209406",""
"at:44:41263:0:3","Linz/Donau Taubenmarkt","48.3041706583563","14.2882346019276",""
"at:44:41263:0:4","Linz/Donau Taubenmarkt","48.3042662643101","14.2882615513861",""
"at:44:41264:0:0","Linz/Donau Theater","48.3042662643101","14.2828626765278",""
"at:44:41264:0:1","Linz/Donau Theater","48.3038957902416","14.2824764009555",""
"at:44:41265:0:0","Linz/Donau Spechtweg","48.2504357057703","14.3716072434583",""
"at:44:41265:0:1","Linz/Donau Spechtweg","48.2503878524214","14.3717330075981",""
"at:44:41273:0:0","Linz/Donau Vergeinerstraße","48.3025632564429","14.2694598124868",""
"at:44:41273:0:1","Linz/Donau Vergeinerstraße","48.302503500749","14.2695047282511",""
"at:44:41276:0:0","Linz/Donau Betriebsgebäude 02","48.2739860806073","14.3240773817689",""
"at:44:41276:0:1","Linz/Donau Betriebsgebäude 02","48.2739502071313","14.3245714551752",""
"at:44:41277:0:0","Linz/Donau Betriebsgebäude 34","48.2728261587894","14.3399506128415",""
"at:44:41277:0:1","Linz/Donau Betriebsgebäude 34","48.2727544101833","14.3398428150074",""
"at:44:41278:0:0","Linz/Donau Ghegastraße","48.2851594425549","14.2847850712361",""
"at:44:41281:0:0","Linz/Donau FMA","48.2679290852228","14.3403997704836",""
"at:44:41281:0:1","Linz/Donau FMA","48.2679888813808","14.339752983479",""
"at:44:41289:0:2","Linz/Donau Stahlwerk","48.2759650616837","14.3361956549534",""
"at:44:41290:0:0","Linz/Donau Turmstraße","48.2760607204582","14.3126418282005",""
"at:44:41290:0:1","Linz/Donau Turmstraße","48.2761205071014","14.3127406428817",""
"at:44:41290:0:2","Linz/Donau Turmstraße","48.2766884767219","14.312498097755",""
"at:44:41290:0:3","Linz/Donau Turmstraße","48.2761384430807","14.3123094515453",""
"at:44:41290:0:4","Linz/Donau Turmstraße","48.2759531043243","14.3117974118333",""
"at:44:41290:0:6","Linz/Donau Turmstraße","48.2761324644216","14.312210636864",""
"at:44:41292:0:1","Linz/Donau Volksgartenstraße","48.2949318884215","14.2907409015706",""
"at:44:41294:0:1","Linz/Donau Wahringerstraße","48.2653039649307","14.3179778209889",""
"at:44:41294:0:10","Linz/Donau Wahringerstraße","48.2652979850039","14.3178700231548",""
"at:44:41295:0:0","Linz/Donau Waldeggstraße","48.2900369337061","14.2873632361018",""
"at:44:41295:0:1","Linz/Donau Waldeggstraße","48.2901086580416","14.2881447703991",""
"at:44:41295:0:4","Linz/Donau Waldeggstraße","48.2899831403883","14.2873632361018",""
"at:44:41295:0:5","Linz/Donau Waldeggstraße","48.2900727958865","14.2881178209406",""
"at:44:41296:0:0","Linz/Donau Wallseerstraße","48.2741235953656","14.2799162023955",""
"at:44:41296:0:1","Linz/Donau Wallseerstraße","48.2741176164708","14.2800868822995",""
"at:44:41296:0:2","Linz/Donau Wallseerstraße","48.2745122220294","14.28062587147",""
"at:44:41296:0:3","Linz/Donau Wallseerstraße","48.2745122220294","14.2804462084132",""
"at:44:41299:0:0","Linz/Donau Aumüllerweg","48.2526967254618","14.3548536634071",""
"at:44:41299:0:1","Linz/Donau Aumüllerweg","48.2527565394401","14.3549973938526",""
"at:44:41303:0:0","Linz/Donau WIFI/LINZ AG","48.280640174752","14.3088689040067",""
"at:44:41303:0:1","Linz/Donau WIFI/LINZ AG","48.2806581091446","14.3090036512993",""
"at:44:41304:0:0","Linz/Donau Wimhölzelstraße","48.2948541943926","14.3102523095444",""
"at:44:41304:0:1","Linz/Donau Wimhölzelstraße","48.2949677471641","14.3103780736842",""
"at:44:41305:0:0","Linz/Donau Winetzhammerstraße","48.244292165985","14.2907319184178",""
"at:44:41305:0:1","Linz/Donau Winetzhammerstraße","48.2442084125348","14.2908127667933",""
"at:44:41306:0:0","Linz/Donau Winklerbrücke","48.341968843259","14.2931663528381",""
"at:44:41306:0:1","Linz/Donau Winklerbrücke","48.3421240877586","14.2930944876153",""
"at:44:41307:0:0","Linz/Donau Zeppelinstraße","48.2536776658715","14.3139533685155",""
"at:44:41307:0:1","Linz/Donau Zeppelinstraße","48.2537494412601","14.31380963807",""
"at:44:41308:0:0","Linz/Donau Spindelbaumweg","48.243041832363","14.2801317980637",""
"at:44:41308:0:1","Linz/Donau Spindelbaumweg","48.2431255877234","14.279997050771",""
"at:44:41309:0:0","Linz/Donau Posthofstraße","48.3129178616757","14.3127945417988",""
"at:44:41309:0:1","Linz/Donau Posthofstraße","48.3130672202973","14.3129292890914",""
"at:44:41310:0:0","Linz/Donau Wagner-Jauregg-Weg","48.2809450585697","14.2938131398427",""
"at:44:41310:0:1","Linz/Donau Wagner-Jauregg-Weg","48.2812618966874","14.2938850050655",""
"at:44:41311:0:0","Linz/Donau Aubergstraße","48.3151223505338","14.2741669845763",""
"at:44:41311:0:1","Linz/Donau Aubergstraße","48.3153613137938","14.2742657992576",""
"at:44:41312:0:0","Linz Bergbahnhof Talstation","48.3109462868968","14.2764307390926",""
"at:44:41314:0:0","Linz/Donau Biegung","48.3124697831878","14.2818296139509",""
"at:44:41314:0:1","Linz/Donau Biegung","48.3123921158497","14.282278771593",""
"at:44:41314:0:2","Linz/Donau Biegung","48.3131747582341","14.2818475802566",""
"at:44:41314:0:4","Linz/Donau Biegung","48.3130492972858","14.281766731881",""
"at:44:41315:0:0","Linz/Donau Broschgasse","48.3218308186891","14.2937053420086",""
"at:44:41315:0:1","Linz/Donau Broschgasse","48.3219204182597","14.2935526284103",""
"at:44:41317:0:0","Linz/Donau Einschnitt","48.3185872082613","14.2577727306388",""
"at:44:41317:0:1","Linz/Donau Einschnitt","48.3186290240726","14.2577278148746",""
"at:44:41319:0:0","Linz/Donau Glaserstraße","48.3326712241444","14.3090126344521",""
"at:44:41319:0:1","Linz/Donau Glaserstraße","48.3327906648129","14.3084197463645",""
"at:44:41320:0:0","Linz/Donau Harbachsiedlung","48.3299240115498","14.2879651073423",""
"at:44:41320:0:1","Linz/Donau Harbachsiedlung","48.3294521927558","14.2876686632985",""
"at:44:41320:0:2","Linz/Donau Harbachsiedlung","48.329977762781","14.2879651073423",""
"at:44:41320:0:3","Linz/Donau Harbachsiedlung","48.3296433097553","14.2873273034905",""
"at:44:41321:0:0","Linz/Donau Harruckerstraße","48.3210841494798","14.2832669184057",""
"at:44:41321:0:1","Linz/Donau Harruckerstraße","48.3210064952547","14.2829974238204",""
"at:44:41323:0:0","Linz/Donau Pöstlingberg Schlössl","48.3229418422412","14.25878782691",""
"at:44:41323:0:1","Linz/Donau Pöstlingberg Schlössl","48.3228880835942","14.2587608774515",""
"at:44:41324:0:0","Linz/Donau Karlhof","48.3231986883281","14.2833298004756",""
"at:44:41324:0:1","Linz/Donau Karlhof","48.323288285496","14.2830692890432",""
"at:44:41324:0:2","Linz/Donau Karlhof","48.3235272105077","14.2839676043274",""
"at:44:41325:0:0","Linz/Donau Knabenseminarstraße","48.3151223505338","14.2806528209285",""
"at:44:41325:0:1","Linz/Donau Knabenseminarstraße","48.3152358582219","14.2805270567887",""
"at:44:41325:0:2","Linz/Donau Knabenseminarstraße","48.3153135212314","14.2805090904831",""
"at:44:41326:0:0","Linz/Donau Leonfeldner Straße","48.3177150420983","14.2837250592007",""
"at:44:41326:0:1","Linz/Donau Leonfeldner Straße","48.3180734683535","14.2832938678642",""
"at:44:41326:0:2","Linz/Donau Leonfeldner Straße","48.3173864824855","14.2829884406676",""
"at:44:41327:0:0","Linz/Donau Linke Brückenstraße","48.3198954295487","14.2895281759369",""
"at:44:41327:0:1","Linz/Donau Linke Brückenstraße","48.3199014030849","14.2896719063823",""
"at:44:41327:0:2","Linz/Donau Linke Brückenstraße","48.3197580380221","14.2895281759369",""
"at:44:41327:0:3","Linz/Donau Linke Brückenstraße","48.3203434428256","14.289123934059",""
"at:44:41327:0:4","Linz/Donau Linke Brückenstraße","48.3203912306763","14.2898156368278",""
"at:44:41327:0:5","Linz/Donau Linke Brückenstraße","48.3199133501553","14.2888454563208",""
"at:44:41328:0:0","Linz/Donau Bruckneruniversität","48.3106415821803","14.2675823335428",""
"at:44:41328:0:1","Linz/Donau Bruckneruniversität","48.3107073029593","14.2675913166956",""
"at:44:41329:0:0","Linz/Donau Mühlkreisbahnhof","48.3119141603982","14.280338410579",""
"at:44:41329:0:1","Linz/Donau Mühlkreisbahnhof","48.3119978029253","14.2802395958978",""
"at:44:41330:0:0","Linz/Donau Nißlstraße","48.3127147332487","14.2731069725409",""
"at:44:41330:0:1","Linz/Donau Nißlstraße","48.3126191431209","14.2727745958857",""
"at:44:41331:0:0","Linz/Donau Oberschableder","48.320062688299","14.2568654322017",""
"at:44:41331:0:1","Linz/Donau Oberschableder","48.3199252972229","14.2567127186034",""
"at:44:41332:0:0","Linz/Donau Ontlstraße","48.3226849948609","14.28501863321",""
"at:44:41332:0:1","Linz/Donau Ontlstraße","48.322326601006","14.2856294876032",""
"at:44:41332:0:2","Linz/Donau Ontlstraße","48.3222190823586","14.2855127066163",""
"at:44:41332:0:3","Linz/Donau Ontlstraße","48.3227507001278","14.2852252457253",""
"at:44:41333:0:0","Linz/Donau Peuerbachstraße","48.3157556007258","14.2896629232295",""
"at:44:41333:0:1","Linz/Donau Peuerbachstraße","48.3157197565852","14.2897976705221",""
"at:44:41336:0:0","Linz/Donau Riesenhof","48.3164187127855","14.2714989881821",""
"at:44:41337:0:0","Linz/Donau Rudolfstraße","48.3107849728617","14.2829435249034",""
"at:44:41337:0:1","Linz/Donau Rudolfstraße","48.310862642646","14.2830333564318",""
"at:44:41337:0:2","Linz/Donau Rudolfstraße","48.3117050534803","14.2832220026415",""
"at:44:41339:0:0","Linz/Donau Schumpeterstraße","48.3321397097771","14.3178430736963",""
"at:44:41339:0:1","Linz/Donau Schumpeterstraße","48.3320979050413","14.3179598546832",""
"at:44:41340:0:0","Linz/Donau Sonnbergerstraße","48.3256416480809","14.3014128871474",""
"at:44:41340:0:1","Linz/Donau Sonnbergerstraße","48.3255102449105","14.3010176284224",""
"at:44:41342:0:0","Linz/Donau Tiergarten","48.3110478547313","14.2652107811924",""
"at:44:41342:0:1","Linz/Donau Tiergarten","48.3110179818598","14.2652467138037",""
"at:44:41344:0:0","Linz/Donau Urnenhainweg","48.3234495600017","14.2961218101232",""
"at:44:41344:0:1","Linz/Donau Urnenhainweg","48.3230851983562","14.2953492589788",""
"at:44:41349:0:2","Pasching b.Linz Langholzfeld","48.247899416571","14.2412527125616",""
"at:44:41349:0:3","Pasching b.Linz Langholzfeld","48.2476780834801","14.2415311902997",""
"at:44:41351:0:0","Pasching b.Linz Oberhaidstraße","48.24064876413","14.2490590723817",""
"at:44:41356:0:0","Steyregg Langfeldstraße","48.3215918857313","14.3408399449729",""
"at:44:41356:0:1","Steyregg Langfeldstraße","48.3215978590688","14.3411094395582",""
"at:44:41357:0:0","Steyregg Plesching","48.3193159932087","14.3391690785442",""
"at:44:41357:0:1","Steyregg Plesching","48.3194055971966","14.3394295899767",""
"at:44:41363:0:0","Linz/Donau Remise Kleinmünchen","48.2581753955516","14.321220739165",""
"at:44:41363:0:1","Linz/Donau Remise Kleinmünchen","48.25834883731","14.3212297223179",""
"at:44:41364:0:0","Linz/Donau Rilkestraße","48.2924575743565","14.3021315393748",""
"at:44:41364:0:1","Linz/Donau Rilkestraße","48.2920750609986","14.3024279834186",""
"at:44:41369:0:0","Pasching b.Linz Weinbergerstraße","48.2433289930277","14.2551227005503",""
"at:44:41369:0:1","Pasching b.Linz Weinbergerstraße","48.2434905201931","14.2559671169175",""
"at:44:41371:0:0","Traun OÖ Stadtfriedhof Linz","48.2393444948089","14.2470378629921",""
"at:44:41371:0:1","Traun OÖ Stadtfriedhof Linz","48.23926671623","14.2468671830881",""
"at:44:41384:0:0","Linz/Donau Katzbach","48.3275887644745","14.3339319004371",""
"at:44:41384:0:1","Linz/Donau Katzbach","48.3277559979988","14.3338690183672",""
"at:44:41391:0:0","Linz/Donau Betriebsgebäude 41","48.2764493323881","14.3224514311044",""
"at:44:41391:0:1","Linz/Donau Betriebsgebäude 41","48.2764672682519","14.3225951615499",""
"at:44:41396:0:0","Linz/Donau Dornach","48.3318709644488","14.3124801314493",""
"at:44:41396:0:1","Linz/Donau Dornach","48.3317455494775","14.3124711482965",""
"at:44:41398:0:0","Linz/Donau Teistlergutstraße","48.3203733102375","14.2797904382557",""
"at:44:41398:0:1","Linz/Donau Teistlergutstraße","48.3204868062432","14.2797994214085",""
"at:44:41399:0:0","Linz/Donau Deutlweg","48.2742790463858","14.3110877427587",""
"at:44:41459:0:0","Linz/Donau solarCity-Zentrum","48.2576251626305","14.360504066545",""
"at:44:41459:0:1","Linz/Donau solarCity-Zentrum","48.257690951661","14.3604232181694",""
"at:44:41459:0:2","Linz/Donau solarCity-Zentrum","48.2575354501798","14.3607825442831",""
"at:44:41459:0:3","Linz/Donau solarCity-Zentrum","48.2575952584978","14.3606388138377",""
"at:44:41460:0:0","Linz/Donau solarCity","48.2570749237875","14.363243928162",""
"at:44:41461:0:0","Linz/Donau Neufelderstraße","48.2561777825402","14.3570635190064",""
"at:44:41461:0:1","Linz/Donau Neufelderstraße","48.256189744527","14.3568658896438",""
"at:44:41461:0:2","Linz/Donau Neufelderstraße","48.2557172439185","14.3570096200893",""
"at:44:41461:0:3","Linz/Donau Neufelderstraße","48.2560820865447","14.3569287717137",""
"at:44:41461:0:4","Linz/Donau Neufelderstraße","48.2560521815093","14.3571353842291",""
"at:44:41462:0:0","Linz/Donau Sennweg","48.2367657727385","14.32515536011",""
"at:44:41464:0:0","Linz/Donau Franz-Xaver-Müller-Weg","48.2384889239367","14.3314435670997",""
"at:44:41464:0:1","Linz/Donau Franz-Xaver-Müller-Weg","48.2387222628663","14.3316142470037",""
"at:44:41465:0:0","Linz/Donau Pergheimerweg","48.2370948512355","14.3295840544613",""
"at:44:41465:0:1","Linz/Donau Pergheimerweg","48.2371008344614","14.3294043914045",""
"at:44:41466:0:0","Linz/Donau Rohrauerweg","48.2361076093945","14.3316232301566",""
"at:44:41466:0:1","Linz/Donau Rohrauerweg","48.2360417925944","14.3317310279907",""
"at:44:41467:0:0","Linz/Donau Schückbauerweg","48.2371307505799","14.3368334588052",""
"at:44:41467:0:1","Linz/Donau Schückbauerweg","48.2369153541359","14.3363573517045",""
"at:44:41468:0:0","Linz/Donau Auergütlweg","48.237035018939","14.3434270929915",""
"at:44:41468:0:1","Linz/Donau Auergütlweg","48.2369512536062","14.3436337055069",""
"at:44:41469:0:0","Linz/Donau Lettner","48.2355691058155","14.3511166718247",""
"at:44:41469:0:1","Linz/Donau Lettner","48.2354614044196","14.3513502337986",""
"at:44:41470:0:0","Linz/Donau Waldesruh","48.2337321676327","14.3563718162375",""
"at:44:41471:0:0","Leonding Spillheide","48.2798151858865","14.2470019303807",""
"at:44:41471:0:1","Leonding Spillheide","48.2802217038041","14.2462293792363",""
"at:44:41472:0:0","Leonding Friedhof Leonding","48.282493362029","14.2449986872969",""
"at:44:41472:0:1","Leonding Friedhof Leonding","48.2825352074171","14.2452142829651",""
"at:44:41473:0:0","Leonding Alharting","48.2863131069079","14.243336804021",""
"at:44:41473:0:1","Leonding Alharting","48.2867255505343","14.2430044273658",""
"at:44:41474:0:0","Leonding Hohlweg","48.2942266613641","14.2402915152074",""
"at:44:41474:0:1","Leonding Hohlweg","48.2940354116696","14.2406418581683",""
"at:44:41475:0:0","Leonding Lugwiesstraße","48.2922842483463","14.2471995597433",""
"at:44:41475:0:1","Leonding Lugwiesstraße","48.2923081554171","14.2474600711757",""
"at:44:41476:0:0","Leonding Brauhausgasse","48.2961032609898","14.2462922613062",""
"at:44:41476:0:1","Leonding Brauhausgasse","48.2961331425915","14.24658870535",""
"at:44:41477:0:0","Leonding Turm 13","48.2987028949157","14.2444686812792",""
"at:44:41477:0:1","Leonding Turm 13","48.298673014818","14.2445495296547",""
"at:44:41478:0:0","Leonding Friesenegg","48.3020672820648","14.2448819063099",""
"at:44:41478:0:1","Leonding Friesenegg","48.3020374039364","14.2449807209912",""
"at:44:41479:0:0","Leonding Koppstraße","48.3032086134788","14.2510533323127",""
"at:44:41479:0:1","Leonding Koppstraße","48.3029456912269","14.2510443491598",""
"at:44:41508:0:1","Hitzing","48.2723717492496","14.2006219122552",""
"at:44:41605:0:0","Traun OÖ Hauptplatz","48.2215301130656","14.2364916415551",""
"at:44:41605:0:9","Traun OÖ Hauptplatz","48.2215600382878","14.2365635067778",""
"at:44:41695:0:1","Traun OÖ Schloss Traun","48.2185315171007","14.2385398004031",""
"at:44:41695:0:2","Traun OÖ Schloss Traun","48.218507575508","14.2384589520276",""
"at:44:41852:0:0","Linz/Donau Südpark Linz","48.2506390820037","14.3812102338469",""
"at:44:41853:0:0","Leonding Zaubertal","48.3031428830427","14.2578445958616",""
"at:44:41853:0:1","Leonding Zaubertal","48.3030114219168","14.2573325561495",""
"at:44:41860:0:2","Leonding Doblerholz","48.2568476494938","14.2516372372474",""
"at:44:41860:0:3","Leonding Doblerholz","48.2572842544801","14.252517586226",""
"at:44:41861:0:0","Linz/Donau Paula-Scherleitner-Weg","48.3042483382074","14.3074315995519",""
"at:44:41861:0:1","Linz/Donau Paula-Scherleitner-Weg","48.3043021164966","14.3070992228967",""
"at:44:41862:0:0","Linz/Donau Darrgutstraße","48.3022525260711","14.3073866837876",""
"at:44:41862:0:1","Linz/Donau Darrgutstraße","48.302222648051","14.3071710881194",""
"at:44:42447:0:0","Linz/Donau Lenkstraße","48.2383213978949","14.3239516176291",""
"at:44:42586:0:0","Linz/Donau JKU I Universität Nord","48.3371202001492","14.3230802518034",""
"at:44:42587:0:0","Linz/Donau Pöstlingberg","48.3248233591915","14.2590034225782",""
"at:44:42588:0:0","Linz/Donau Wildbergstraße","48.3130851433025","14.2869769605296",""
"at:44:42588:0:1","Linz/Donau Wildbergstraße","48.3130373486079","14.2870308594467",""
"at:44:42589:0:0","Linz/Donau Scharlinz","48.2686705526376","14.3162800051017",""
"at:44:42589:0:1","Linz/Donau Scharlinz","48.2684253912151","14.316486617617",""
"at:44:42598:0:0","Linz/Donau Wimmerstraße","48.2613391199247","14.3197564852517",""
"at:44:42598:0:1","Linz/Donau Wimmerstraße","48.261351080704","14.319855299933",""
"at:44:42784:0:0","Leonding Schießplatz","48.2901803822764","14.2407945717666",""
"at:44:42784:0:1","Leonding Schießplatz","48.2902042903323","14.2410281337405",""
"at:44:45183:0:0","Linz/Donau Herz-Jesu-Kirche","48.2870722397017","14.3000923636796",""
"at:44:45183:0:1","Linz/Donau Herz-Jesu-Kirche","48.2871200587126","14.3005325381689",""
"at:44:45184:0:0","Linz/Donau Unionkreuzung","48.2903238304438","14.2972447042285",""
"at:44:45184:0:1","Linz/Donau Unionkreuzung","48.2901863592915","14.2977118281763",""
"at:44:45184:0:2","Linz/Donau Unionkreuzung","48.289917392923","14.296876394962",""
"at:44:45184:0:3","Linz/Donau Unionkreuzung","48.2899771633495","14.2972536873814",""
"at:44:45184:0:5","Linz/Donau Unionkreuzung","48.2908557805467","14.2970560580188",""
"at:44:45272:0:0","Linz/Donau Jäger im Tal","48.3466737358006","14.2925285489862",""
"at:44:45327:0:0","Steyregg Pleschinger See","48.3212454309545","14.3355398847959",""
"at:44:45333:0:0","Linz/Donau Siriusweg","48.2546346627697","14.3575126766485",""
"at:44:45334:0:0","Linz/Donau Reiherweg","48.2543535467888","14.3647620809924",""
"at:44:45334:0:1","Linz/Donau Reiherweg","48.2542937346786","14.3648788619793",""
"at:44:45335:0:0","Linz/Donau Ziererfeldstraße","48.2515901542415","14.3657053120408",""
"at:44:45335:0:1","Linz/Donau Ziererfeldstraße","48.2516679140824","14.3658400593334",""
"at:44:45424:0:0","Linz/Donau Schableder","48.3139872597649","14.2607731036882",""
"at:44:45424:0:1","Linz/Donau Schableder","48.313945440149","14.2606922553126",""
"at:44:45485:0:0","Linz/Donau Gruberstraße","48.3031667850293","14.2992928630766",""
"at:44:45485:0:1","Linz/Donau Gruberstraße","48.3030891035321","14.2995084587448",""
"at:44:45485:0:2","Linz/Donau Gruberstraße","48.3028680093933","14.3004157571819",""
"at:44:45485:0:3","Linz/Donau Gruberstraße","48.3032325154345","14.3005415213217",""
"at:44:45633:0:0","Linz/Donau Kaplitzstraße","48.2622780325812","14.2899144515091",""
"at:44:45633:0:1","Linz/Donau Kaplitzstraße","48.2622899931408","14.2901210640245",""
"at:44:45720:0:0","Linz/Donau Kokerei","48.2822183771971","14.320708699453",""
"at:44:45720:0:1","Linz/Donau Kokerei","48.2817939411813","14.3206458173831",""
"at:44:45817:0:0","Leonding Isidorstraße","48.2613989237929","14.2652377306509",""
"at:44:45818:0:0","Linz/Donau Aloisianum","48.2964797678937","14.2687950591765",""
"at:44:45818:0:1","Linz/Donau Aloisianum","48.2966231983648","14.2688130254822",""
"at:44:45819:0:1","Leonding Poststraße","48.268281881544","14.2655970567646",""
"at:44:45819:0:2","Leonding Poststraße","48.2676480423427","14.2646538257161",""
"at:44:46363:0:0","Linz/Donau Hoher Damm","48.3172311626593","14.2573235729967",""
"at:44:46363:0:1","Linz/Donau Hoher Damm","48.3172192149607","14.2572786572325",""
"at:44:46478:0:0","Linz/Donau Schwaigaustraße","48.2470559529054","14.3810575202485",""
"at:44:46478:0:1","Linz/Donau Schwaigaustraße","48.2467389026822","14.3807610762047",""
"at:44:46487:0:1","Linz/Donau Sonnensteinstraße","48.3123921158497","14.2842640483712",""
"at:44:46633:0:0","Linz/Donau Spazgasse","48.310420520757","14.2729991747068",""
"at:44:46633:0:1","Linz/Donau Spazgasse","48.3104981910959","14.2729183263312",""
"at:44:46701:0:0","Linz/Donau Theatergasse","48.3038599377696","14.2841742168428",""
"at:44:46745:0:0","Linz/Donau Weikhartweg","48.2512432242795","14.3628935852011",""
"at:44:46745:0:1","Linz/Donau Weikhartweg","48.251506412742","14.3620132362226",""
"at:44:46933:0:1","Linz/Donau Hausleitnerweg","48.2695375775023","14.3007750832956",""
"at:44:46957:0:0","Linz/Donau Worathweg","48.3324263698994","14.2704659256052",""
"at:44:46958:0:0","Linz/Donau Urnenhain Urfahr","48.3242857900022","14.2933819485063",""
"at:44:47147:0:0","Linz/Donau Sandbachweg","48.3294342755004","14.3045210580309",""
"at:44:47147:0:1","Linz/Donau Sandbachweg","48.3292252403886","14.3042964792099",""
"at:44:47174:0:0","Traun OÖ Mitterfeldstraße","48.2269163712373","14.2345782299996",""
"at:44:47174:0:1","Traun OÖ Mitterfeldstraße","48.2269044024031","14.2348207751264",""
"at:44:47379:0:0","Linz/Donau KWW","48.2670141952804","14.3334647764893",""
"at:44:47379:0:1","Linz/Donau KWW","48.2672294649755","14.3341474961053",""
"at:44:47383:0:0","Linz/Donau Linde","48.2728321378353","14.3291169305135",""
"at:44:47383:0:1","Linz/Donau Linde","48.2727424520725","14.3292157451948",""
"at:44:47494:0:0","Linz/Donau Baumgartnergut","48.2322182895286","14.328802520164",""
"at:44:47494:0:1","Linz/Donau Baumgartnergut","48.2321345163099","14.3288384527754",""
"at:44:47495:0:0","Linz/Donau Gottschallinger Straße","48.2248935985189","14.3251912927214",""
"at:44:47495:0:1","Linz/Donau Gottschallinger Straße","48.2248517059313","14.3252811242498",""
"at:44:47496:0:0","Linz/Donau Waldbothenweg","48.2189145810615","14.3223256669646",""
"at:44:47496:0:1","Linz/Donau Waldbothenweg","48.2188487421472","14.3224065153402",""
"at:44:47497:0:0","Linz/Donau Kremstorferweg","48.2161492737586","14.3214363348332",""
"at:44:47497:0:1","Linz/Donau Kremstorferweg","48.2162091304765","14.321508200056",""
"at:44:47498:0:0","Rohrbach b.Linz Wambacherberg","48.2115400963328","14.3290540484436",""
"at:44:48139:0:3","Traun OÖ Trauner Kreuzung","48.2333911001899","14.2338236451609",""
"at:44:48153:0:1","Linz/Donau Piringerhofstraße","48.2903058994449","14.2695586271681",""
"at:44:48154:0:1","Linz/Donau Reisetbauerstraße","48.2880166568753","14.2714720387236",""
"at:44:48154:0:2","Linz/Donau Reisetbauerstraße","48.2879329750461","14.2712923756667",""
"at:44:48155:0:1","Linz/Donau Ziehrerstraße","48.2865402501867","14.2721547583396",""
"at:44:48155:0:2","Linz/Donau Ziehrerstraße","48.2864207012185","14.272244589868",""
"at:44:48156:0:1","Linz/Donau Grabnerstraße","48.2833183076424","14.2758468341578",""
"at:44:48156:0:2","Linz/Donau Grabnerstraße","48.283234618115","14.2758019183936",""
"at:44:48157:0:1","Leonding Kollwitzstraße","48.280562458978","14.2783621169537",""
"at:44:48157:0:2","Leonding Kollwitzstraße","48.2809091899797","14.2788292409015",""
"at:44:48158:0:1","Linz/Donau Keferfeldstraße","48.2758634240395","14.2833298004756",""
"at:44:48158:0:2","Linz/Donau Keferfeldstraße","48.2758096157931","14.2833747162398",""
"at:44:48159:0:1","Linz/Donau Kuefsteinerstraße","48.2761384430807","14.2865278028875",""
"at:44:48159:0:2","Linz/Donau Kuefsteinerstraße","48.2760846351239","14.2865278028875",""
